Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,1.0,9147.0,1.0,1.0,151.0,1.0,37.0,1.0,4.0,10.0,138.4,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,4.0,11.25,0.0,0.0,5.0,8.0,5.0,11.0,0.0,10.8,1.4,1.74,2.0
1.0,17.0,5.0,9773.0,1.0,1.0,143.0,1.0,1.0,1.0,7.0,7.0,136.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,13.83333333,0.0,8.9,1.4,3.51,3.0
1.0,16.0,2.0,9070.0,1.0,1.0,133.0,1.0,1.0,3.0,4.0,2.0,122.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,11.0,1.0,11.0,1.0,0.0,6.0,11.0,4.0,11.0,4.0,7.6,2.6,0.32,2.0
1.0,7.0,1.0,9500.0,1.0,3.0,130.0,1.0,37.0,37.0,9.0,5.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,7.0,16.2,0.3,-0.92,1.0
4.0,39.0,1.0,9991.0,0.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,5.0,14.0,2.0,10.0,0.0,0.0,5.0,7.0,3.0,11.33333333,0.0,12.7,3.7,-1.7,2.0
1.0,42.0,1.0,9119.0,1.0,1.0,120.0,1.0,1.0,1.0,5.0,7.0,108.6,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0,7.0,13.0,5.0,12.0,0.0,2.0,7.0,7.0,3.0,11.0,0.0,15.5,2.8,-4.06,1.0
1.0,17.0,1.0,9773.0,1.0,1.0,144.0,1.0,19.0,19.0,4.0,4.0,130.7,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,6.0,11.66666667,0.0,0.0,6.0,8.0,5.0,11.6,0.0,7.6,2.6,0.32,2.0
1.0,17.0,1.0,171.0,1.0,1.0,114.0,1.0,19.0,38.0,9.0,7.0,129.1,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,1.0,9147.0,1.0,1.0,137.0,1.0,1.0,37.0,5.0,9.0,131.4,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,8.0,2.0,10.0,0.0,0.0,5.0,7.0,1.0,10.0,0.0,7.6,2.6,0.32,1.0
1.0,39.0,1.0,9003.0,1.0,1.0,160.0,1.0,1.0,38.0,5.0,6.0,168.6,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,3.0,9500.0,1.0,1.0,137.0,1.0,19.0,38.0,7.0,7.0,126.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,8.0,13.57625,0.0,0.0,8.0,8.0,8.0,13.57625,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,2.0,9254.0,1.0,1.0,140.0,1.0,3.0,3.0,2.0,2.0,124.3,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,11.2,0.0,0.0,6.0,14.0,2.0,10.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,4.0,9147.0,1.0,1.0,137.0,1.0,1.0,19.0,4.0,5.0,136.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,11.25,0.0,0.0,5.0,6.0,4.0,11.0,0.0,8.9,1.4,3.51,3.0
1.0,17.0,2.0,9254.0,1.0,1.0,113.0,1.0,1.0,2.0,5.0,3.0,106.7,1.0,0.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,14.0,2.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,157.0,1.0,19.0,38.0,5.0,3.0,149.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,14.035,0.0,0.0,8.0,8.0,8.0,14.035,0.0,9.4,-0.8,-3.12,3.0
1.0,51.0,1.0,9773.0,1.0,1.0,158.0,1.0,1.0,19.0,8.0,8.0,117.1,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,1.0,7.0,7.0,6.0,13.83333333,0.0,1.0,6.0,7.0,5.0,13.0,0.0,8.9,1.4,3.51,1.0
1.0,1.0,5.0,9773.0,1.0,1.0,126.0,1.0,3.0,3.0,2.0,2.0,121.1,0.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,4.0,12.75,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,18.0,1.0,9254.0,1.0,1.0,137.0,1.0,19.0,19.0,4.0,5.0,126.9,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,13.85714286,0.0,0.0,6.0,7.0,5.0,12.8,0.0,16.2,0.3,-0.92,3.0
1.0,1.0,2.0,9238.0,1.0,1.0,136.0,1.0,19.0,19.0,4.0,7.0,121.7,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,9.0,5.0,12.33333333,0.0,0.0,6.0,7.0,5.0,11.8,0.0,13.9,-0.3,0.79,3.0
1.0,18.0,3.0,9773.0,1.0,1.0,128.0,1.0,19.0,1.0,9.0,9.0,122.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,4.0,12.5,0.0,0.0,6.0,6.0,6.0,11.33333333,0.0,10.8,1.4,1.74,1.0
1.0,1.0,3.0,9070.0,1.0,1.0,161.0,1.0,38.0,37.0,5.0,5.0,154.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,0.0,6.0,6.0,6.0,14.0,0.0,16.2,0.3,-0.92,3.0
1.0,17.0,1.0,9085.0,1.0,1.0,132.0,1.0,38.0,38.0,4.0,9.0,119.1,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,13.28571429,0.0,0.0,6.0,16.0,6.0,11.8,0.0,12.4,0.5,1.79,3.0
1.0,1.0,2.0,9853.0,1.0,1.0,127.0,1.0,37.0,19.0,9.0,8.0,137.5,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,7.0,6.0,13.42857143,0.0,0.0,6.0,8.0,6.0,13.14285714,0.0,7.6,2.6,0.32,3.0
1.0,1.0,2.0,9070.0,1.0,1.0,128.0,1.0,19.0,19.0,3.0,3.0,123.5,1.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,4.0,12.5,0.0,0.0,6.0,6.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
2.0,39.0,2.0,9254.0,1.0,19.0,133.1,1.0,19.0,19.0,9.0,5.0,123.5,0.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,12.4,0.5,1.79,3.0
1.0,17.0,2.0,9147.0,1.0,1.0,133.0,1.0,19.0,1.0,9.0,3.0,120.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,15.0,2.0,10.0,0.0,0.0,5.0,14.0,2.0,12.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,129.0,1.0,1.0,1.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,8.0,8.0,7.0,15.02857143,0.0,0.0,8.0,8.0,7.0,15.02857143,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,2.0,8014.0,0.0,1.0,107.0,1.0,19.0,11.0,0.0,0.0,103.5,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,7.0,5.0,13.4,0.0,0.0,6.0,9.0,5.0,12.2,0.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,9853.0,1.0,1.0,120.0,1.0,19.0,37.0,5.0,7.0,115.1,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,11.0,4.0,12.0,0.0,0.0,6.0,8.0,4.0,10.75,0.0,15.5,2.8,-4.06,2.0
1.0,17.0,1.0,9773.0,1.0,1.0,161.0,1.0,1.0,19.0,4.0,7.0,148.4,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.83333333,0.0,0.0,6.0,7.0,6.0,14.42857143,0.0,15.5,2.8,-4.06,3.0
1.0,51.0,1.0,9238.0,1.0,39.0,140.0,1.0,38.0,38.0,5.0,7.0,129.1,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,6.0,11.0,11.0,11.0,12.81818182,0.0,6.0,11.0,11.0,11.0,13.54545455,0.0,12.4,0.5,1.79,3.0
1.0,1.0,1.0,9254.0,1.0,1.0,135.0,1.0,38.0,37.0,9.0,7.0,139.2,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,12.4,0.5,1.79,3.0
1.0,17.0,6.0,9238.0,1.0,1.0,138.0,1.0,3.0,3.0,1.0,2.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,5.0,10.8,0.0,0.0,6.0,12.0,5.0,11.33333333,0.0,15.5,2.8,-4.06,3.0
1.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,37.0,37.0,90.0,8.0,128.2,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,39.0,1.0,9003.0,1.0,12.0,133.1,1.0,37.0,19.0,9.0,10.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,58.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,17.0,3.0,9147.0,1.0,1.0,137.0,1.0,1.0,1.0,4.0,7.0,124.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,12.6,0.0,0.0,5.0,5.0,4.0,11.0,0.0,11.1,0.6,2.02,2.0
1.0,1.0,1.0,9238.0,1.0,1.0,132.0,1.0,37.0,37.0,9.0,7.0,129.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,5.0,13.2,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,10.8,1.4,1.74,2.0
1.0,17.0,2.0,9853.0,1.0,1.0,145.0,1.0,38.0,19.0,4.0,9.0,127.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,3.0,9070.0,1.0,1.0,125.0,1.0,1.0,38.0,9.0,7.0,118.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.33333333,0.0,0.0,6.0,7.0,6.0,14.0,0.0,11.1,0.6,2.02,2.0
1.0,16.0,2.0,9085.0,1.0,1.0,136.0,1.0,37.0,37.0,9.0,9.0,123.4,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,5.0,8.0,5.0,13.16666667,2.0,0.0,5.0,5.0,5.0,12.8,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,3.0,9500.0,1.0,1.0,144.0,1.0,1.0,37.0,9.0,9.0,126.5,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,8.0,8.0,7.0,13.48714286,0.0,0.0,8.0,8.0,7.0,13.48714286,0.0,10.8,1.4,1.74,3.0
1.0,44.0,1.0,9003.0,1.0,39.0,140.0,1.0,1.0,38.0,1.0,9.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,16.0,3.0,11.25,0.0,0.0,6.0,14.0,4.0,11.2,0.0,15.5,2.8,-4.06,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,133.0,1.0,1.0,19.0,9.0,9.0,132.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,11.0,5.0,11.14285714,0.0,0.0,6.0,9.0,6.0,11.57142857,0.0,16.2,0.3,-0.92,3.0
4.0,39.0,1.0,9853.0,1.0,19.0,133.1,1.0,38.0,19.0,9.0,9.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,7.0,7.0,7.0,12.85714286,0.0,0.0,7.0,8.0,6.0,12.66666667,0.0,8.9,1.4,3.51,2.0
1.0,1.0,1.0,9130.0,1.0,1.0,133.1,1.0,1.0,1.0,3.0,9.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,6.0,13.33333333,0.0,0.0,6.0,10.0,6.0,13.0,0.0,16.2,0.3,-0.92,2.0
1.0,39.0,1.0,8014.0,0.0,1.0,133.1,1.0,3.0,19.0,4.0,7.0,119.0,0.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,3.0,9.0,10.0,9.0,13.22222222,0.0,2.0,7.0,8.0,7.0,13.14285714,0.0,8.9,1.4,3.51,3.0
1.0,1.0,1.0,9670.0,1.0,1.0,116.0,1.0,38.0,19.0,0.0,2.0,116.7,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
5.0,43.0,1.0,9500.0,1.0,1.0,131.0,1.0,1.0,38.0,5.0,5.0,118.8,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,11.85714286,0.0,0.0,8.0,8.0,7.0,11.85714286,0.0,12.7,3.7,-1.7,3.0
5.0,39.0,1.0,9500.0,1.0,1.0,110.0,1.0,38.0,38.0,9.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,1.0,12.7,3.7,-1.7,1.0
1.0,17.0,1.0,9085.0,1.0,1.0,113.0,1.0,19.0,37.0,9.0,9.0,118.6,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,14.66666667,0.0,8.9,1.4,3.51,3.0
1.0,17.0,1.0,9238.0,1.0,1.0,115.0,1.0,19.0,38.0,5.0,5.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,7.0,6.0,12.85714286,0.0,11.1,0.6,2.02,3.0
1.0,17.0,1.0,9853.0,1.0,1.0,135.0,1.0,3.0,3.0,2.0,2.0,132.9,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,9.0,6.0,16.33333333,0.0,0.0,6.0,8.0,5.0,15.6,0.0,12.7,3.7,-1.7,1.0
2.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,34.0,34.0,0.0,0.0,131.8,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,14.0,15.0,17.0,14.0,11.35714286,0.0,13.0,14.0,15.0,13.0,12.84615385,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,171.0,1.0,1.0,140.0,1.0,19.0,19.0,1.0,1.0,129.5,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,2.0,9500.0,1.0,1.0,97.0,1.0,1.0,19.0,2.0,7.0,98.1,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,7.0,7.0,12.83571429,0.0,0.0,8.0,8.0,8.0,14.23125,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9085.0,1.0,1.0,145.0,1.0,38.0,37.0,3.0,9.0,138.4,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.83333333,0.0,0.0,6.0,8.0,6.0,12.5,0.0,8.9,1.4,3.51,2.0
1.0,1.0,1.0,9254.0,1.0,1.0,158.0,1.0,19.0,39.0,4.0,8.0,153.5,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,14.83333333,0.0,0.0,6.0,6.0,6.0,16.0,0.0,11.1,0.6,2.02,3.0
1.0,7.0,1.0,9500.0,1.0,3.0,130.0,1.0,37.0,37.0,90.0,90.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,8.0,9.4,-0.8,-3.12,1.0
1.0,17.0,3.0,9670.0,1.0,1.0,123.0,1.0,38.0,38.0,7.0,8.0,118.8,1.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,11.0,5.0,12.33333333,0.0,11.1,0.6,2.02,3.0
1.0,7.0,1.0,8014.0,0.0,4.0,120.0,1.0,2.0,3.0,2.0,2.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,10.0,16.0,24.0,13.0,13.84615385,0.0,7.0,11.0,15.0,9.0,12.55555556,0.0,15.5,2.8,-4.06,1.0
1.0,17.0,4.0,9119.0,1.0,1.0,138.0,1.0,1.0,3.0,1.0,4.0,127.5,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,14.6,0.0,0.0,5.0,5.0,5.0,15.2,0.0,8.9,1.4,3.51,1.0
2.0,39.0,1.0,9991.0,0.0,1.0,162.0,1.0,37.0,37.0,9.0,6.0,132.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,8.0,4.0,11.0,0.0,0.0,5.0,7.0,4.0,12.0,0.0,7.6,2.6,0.32,2.0
1.0,1.0,6.0,9500.0,1.0,1.0,144.0,1.0,19.0,19.0,9.0,9.0,130.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,12.0,7.0,11.97142857,0.0,0.0,8.0,12.0,7.0,11.97142857,0.0,12.7,3.7,-1.7,3.0
2.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,37.0,37.0,9.0,6.0,117.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,11.66666667,0.0,10.8,1.4,1.74,3.0
1.0,42.0,1.0,9119.0,1.0,1.0,144.0,1.0,34.0,34.0,0.0,0.0,119.5,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,1.0,10.0,0.0,0.0,5.0,7.0,1.0,12.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,9853.0,1.0,1.0,143.0,1.0,19.0,3.0,4.0,4.0,147.2,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,15.71428571,0.0,0.0,7.0,7.0,7.0,15.0,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9147.0,1.0,1.0,126.0,1.0,3.0,19.0,3.0,3.0,115.2,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,12.6,0.0,0.0,5.0,13.0,5.0,11.8,5.0,16.2,0.3,-0.92,3.0
1.0,39.0,1.0,9500.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,9.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,8.0,8.0,7.0,12.74285714,0.0,0.0,8.0,8.0,7.0,12.74285714,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,4.0,9085.0,1.0,1.0,138.0,1.0,3.0,1.0,1.0,4.0,123.3,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,14.85714286,0.0,0.0,6.0,10.0,6.0,13.11111111,0.0,12.4,0.5,1.79,3.0
4.0,39.0,1.0,9003.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0,0.0,6.0,12.0,17.0,7.0,12.0,0.0,3.0,12.0,19.0,9.0,11.22222222,0.0,15.5,2.8,-4.06,3.0
4.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,37.0,37.0,5.0,5.0,138.7,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,5.0,7.0,3.0,10.33333333,0.0,0.0,5.0,6.0,3.0,12.0,0.0,10.8,1.4,1.74,1.0
1.0,43.0,1.0,9500.0,1.0,1.0,127.0,1.0,19.0,19.0,4.0,7.0,121.1,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,11.0,5.0,12.16,0.0,0.0,7.0,7.0,2.0,13.4,0.0,16.2,0.3,-0.92,2.0
1.0,17.0,6.0,9500.0,1.0,1.0,148.0,1.0,1.0,19.0,3.0,3.0,131.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,5.0,14.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,6.0,9500.0,1.0,1.0,130.0,1.0,38.0,19.0,5.0,6.0,125.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,11.0,7.0,13.37,0.0,0.0,8.0,13.0,7.0,12.83333333,0.0,15.5,2.8,-4.06,3.0
2.0,39.0,1.0,9147.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,127.7,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,5.0,8.0,3.0,11.0,0.0,0.0,5.0,9.0,2.0,11.5,0.0,7.6,2.6,0.32,1.0
1.0,39.0,1.0,9085.0,1.0,1.0,140.0,1.0,37.0,19.0,191.0,163.0,129.3,1.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,8.9,1.4,3.51,2.0
1.0,1.0,2.0,9238.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,9.0,106.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,7.0,6.0,12.57142857,0.0,0.0,6.0,7.0,6.0,13.28571429,0.0,12.4,0.5,1.79,3.0
1.0,1.0,1.0,9500.0,1.0,1.0,133.0,1.0,37.0,37.0,9.0,7.0,121.8,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,12.93875,0.0,0.0,8.0,8.0,8.0,12.93875,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,1.0,9085.0,1.0,1.0,154.0,1.0,38.0,37.0,4.0,4.0,141.4,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,15.0,0.0,0.0,6.0,9.0,6.0,14.85714286,0.0,11.1,0.6,2.02,3.0
1.0,17.0,3.0,9500.0,1.0,1.0,143.0,1.0,38.0,1.0,9.0,5.0,133.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,13.03333333,0.0,0.0,7.0,7.0,6.0,13.03333333,0.0,7.6,2.6,0.32,3.0
1.0,1.0,4.0,9500.0,1.0,1.0,126.0,1.0,19.0,19.0,7.0,9.0,121.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,9.0,6.0,13.53333333,0.0,0.0,7.0,7.0,7.0,12.22857143,0.0,12.4,0.5,1.79,2.0
1.0,1.0,2.0,9500.0,1.0,1.0,135.0,1.0,37.0,1.0,7.0,7.0,132.8,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,12.0,7.0,11.72142857,0.0,0.0,8.0,12.0,7.0,11.72142857,0.0,12.7,3.7,-1.7,3.0
2.0,39.0,1.0,9991.0,0.0,1.0,133.1,1.0,37.0,37.0,6.0,3.0,140.0,0.0,0.0,1.0,1.0,1.0,0.0,37.0,0.0,0.0,5.0,10.0,4.0,10.75,0.0,0.0,5.0,12.0,3.0,13.33333333,0.0,9.4,-0.8,-3.12,1.0
1.0,43.0,1.0,9773.0,1.0,1.0,128.0,1.0,19.0,38.0,9.0,7.0,124.2,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,17.0,3.0,11.33333333,3.0,0.0,6.0,14.0,3.0,12.33333333,0.0,15.5,2.8,-4.06,2.0
1.0,17.0,1.0,9085.0,1.0,1.0,142.0,1.0,3.0,37.0,4.0,8.0,132.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.85714286,0.0,0.0,6.0,15.0,6.0,13.1,0.0,12.4,0.5,1.79,3.0
2.0,43.0,1.0,9085.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,7.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,11.0,0.0,0.0,2.0,0.0,5.0,11.0,3.0,11.66666667,1.0,9.4,-0.8,-3.12,2.0
1.0,44.0,1.0,9238.0,1.0,39.0,130.0,1.0,1.0,19.0,4.0,5.0,127.4,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,3.0,6.0,8.0,5.0,11.6,0.0,2.0,6.0,9.0,5.0,12.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,12.0,38.0,4.0,9.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,5.0,10.6,0.0,0.0,6.0,10.0,6.0,11.71428571,0.0,11.1,0.6,2.02,1.0
1.0,39.0,1.0,9070.0,1.0,1.0,130.0,1.0,1.0,1.0,5.0,3.0,112.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,6.0,6.0,6.0,15.0,0.0,0.0,6.0,6.0,2.0,16.0,0.0,15.5,2.8,-4.06,3.0
1.0,42.0,1.0,9085.0,1.0,39.0,150.0,1.0,1.0,1.0,4.0,7.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,11.0,18.0,45.0,18.0,11.83333333,10.0,9.0,13.0,27.0,13.0,12.46153846,5.0,15.5,2.8,-4.06,3.0
